UT,PY,text,com,dgr_int
2-S2.0-85096635591,2020,"decarbonizing road freight transportation – a bibliometric and network analysis. road freight transportation literature increasingly concentrates on environmental aspects to reduce logistics contribution to carbon dioxide emissions. some literature reviews highlight specific mitigation and adaptation strategies, but the overarching research directions to identify emerging areas and general trends of the field have not yet been clustered or synthesized. this paper presents a systematic quantitative review of the road freight transportation decarbonization literature leveraging bibliographic coupling and network analysis techniques. it contributes to the understanding of road freight decarbonization and provides recommendations for further investigations of the field by systematically mapping the literature body. this way, key research clusters are outlined and visualized to understand the underlying knowledge structure. the findings reveal a diverse and fast-growing research field, which in large parts focuses on route optimizations, last-mile solutions, and alternative fuels, while offering future research opportunities that address organizational barriers currently hindering collaboration and technological or operational measures for long- haul transportations.",5,0.11390449161092628
2-S2.0-85100546074,2021,"explaining the intention to use digital personal data stores: an empirical study. recent data leaks such as those involving dropbox have apparently made internet users feel less secure than in the past as they face risks when dealing with their digital personal data. however, consumers have increasingly embraced cloud computing empowered digital personal data stores (dpdss). to understand this paradox, this study shifts the unit of analysis of dpdss acceptance from organizations to individuals/consumers and identifies the drivers of adoption of dpdss (beyond broadly defined cloud computing services). moreover, it proposes, develops and tests empirically a comprehensive extended version of the technology acceptance model (tam) in the context of dpdss, leveraging perceived privacy risks and trust. using a panel of uk consumers, we find that perceived trust positively influences both usefulness and ease of use. these constructs, in turn, positively affect attitude towards using dpdss, which ultimately increases the intention to use dpdss. privacy risk does not moderate any of the investigated relationships, thus suggesting that trust is a key underlying mechanism enhancing the acceptance of dpds. hence, theoretical and managerial implications are discussed.",7,0.9408400272218297
2-S2.0-85108562674,2022,"enabling ai capabilities in government agencies: a study of determinants for european municipalities. artificial intelligence (ai) is gradually becoming an integral part of the digital strategy of organizations. yet, the use of ai in public organizations in still lagging significantly compared to private organizations. prior literature looking into aspects that facilitate adoption and use of ai has concentrated on challenges concerning technical aspects of ai technologies, providing little insight regarding the organizational deployment of ai, particularly in public organizations. building on this gap, this study seeks to examine what aspects enable public organizations to develop ai capabilities. to answer this question, we built an integrated and extended model from the technology-organization-environment framework (toe) and asked high-level technology managers from municipalities in europe about factors that influence their development of ai capabilities. we collected data from 91 municipalities from three european countries (i.e., germany, norway, and finland) and analyzed responses by means of structural equation modeling. our findings indicate that five factors – i.e. perceived financial costs, organizational innovativeness, perceived governmental pressure, government incentives, regulatory support – have an impact on the development of ai capabilities. we also find that perceived citizen pressure and perceived value of ai solutions are not important determinants of ai capability formation. our findings bear the potential to stimulate a more reflected adoption of ai supporting managers in public organizations to develop ai capabilities.",7,0.5793327211638494
2-S2.0-85082177613,2020,"fostering digital transformation of smes: a four levels approach. purpose: the purpose of this paper is to analyse how digital technologies trigger changes in the business process of manufacturing small and medium-sized enterprises (smes) in the apulia region (south italy). as smes play an essential role in the process value creation of industries and countries, the article examines the enablers of industry 4.0 in a regional contexts characterized by delay in research and development and innovation performances where the companies' competitiveness is based on limited knowledge and technological assets. design/methodology/approach: the case study of smart district 4.0, an ongoing project aimed to promote the digitalization of smes operating in the agri–food, clothing–footwear and mechanics–mechatronics in the apulia region (south italy) is analysed. the project has been financed by the italian ministry of economic development with the final aim to sustain the digital transformation of smes in south italy. findings: the results introduce a four levels approach of engagement of smes in the adoption of digital technologies, namely, digital awareness, digital enquirement, digital collaboration and digital transformation. furthermore, for each level of engagement the study describes and discusses some relevant variables that could be used by managers and entrepreneurs to assess the level of readiness for utilization of digital technologies and how to digitalize some processes. practical implications: practical implications regard the definition of a roadmap useful to assess and manage the level of digital transformation of smes. limitations of the study regarding the temporal dimension of the evidences associated to the smart district 4.0 as well as to the regional context was analysed. originality/value: originality resides in the definition of a roadmap for the digital transformation of smes in a region where the profile of companies' digital maturity is still low.",3,0.4641152823543751
2-S2.0-85019118926,2017,"effects of pros and cons of applying big data analytics to consumers' responses in an e-commerce context. the era of big data analytics has begun in most industries within developed countries. this new analytics tool has raised motivation for experts and researchers to study its impacts to business values and challenges. however, studies which help to understand customers' views and their behavior towards the applications of big data analytics are lacking. this research aims to explore and determine the pros and cons of applying big data analytics that affects customers' responses in an e-commerce environment. data analyses were conducted in a sample of 273 respondents from vietnam. the findings found that information search, recommendation system, dynamic pricing, and customer services had significant positive effects on customers' responses. privacy and security, shopping addiction, and group influences were found to have significant negative effects on customers' responses. customers' responses were measured at intention and behavior stages. moreover, positive and negative effects simultaneously presented significant effect on customers' responses. each dimension of positive and negative factors had different significant impacts on customers' intention and behavior. specifically, information search had a significant influence on customers' intention and improved customers' behavior. shopping addiction had a drastic change from intention to behavior compared to group influences and privacy and security. this study contributes to improve understanding of customers' responses under big data era. this could play an important role to develop sustainable consumers market. e-vendors can rely on big data analytics but over usage may have some negative applications.",1,0.6414557022398822
2-S2.0-85106218004,2022,"knowledge sharing in international markets for product and process innovation: moderating role of firm's absorptive capacity. purpose: this study examines the relationship between knowledge-sharing activities of the firm and its innovation capability. it also investigates the moderating impact of the firms' absorptive capacity on the relationship between knowledge sharing and firm innovation capability from the cross-subsidiary perspective in the international market environment. design/methodology/approach: this study reviewed the literature from the areas of knowledge management, international market and innovation management. through the literature review, absorptive capacity theory and dynamic capability view (dcv) theory, a conceptual model has been developed. this model has been validated using partial least squares structural equation modeling (pls-sem) technique with 612 respondents from 16 multinational firms from different countries. findings: the study finds that knowledge-sharing activities across subsidiaries of multinational firms are important for product and process innovation. firms’ absorptive capacity also impacts the relationship between firms' knowledge-sharing activities and their different dynamic capabilities, such as sensing, seizing and transforming. the study also finds that firms' innovation capability positively impacts their competitiveness. research limitations/implications: this study provides valuable inputs to the management of multinational firms to recognize the importance of knowledge-sharing activities across their different subsidiaries in the international marketing knowledge management (mkm) context. originality/value: the study adds to the literature on knowledge management, international market and firms' innovation capability. as the study examines the knowledge-sharing activities across different subsidiaries of multinational firms, especially in the context of process and product innovation, it is considered unique. the study also provides a unique validated model.",5,0.20894886098972723
2-S2.0-84945571208,2015,"acceptance and use predictors of open data technologies: drawing upon the unified theory of acceptance and use of technology. policy-makers expect that open data will be accepted and used more and more, resulting in a range of benefits including transparency, participation and innovation. the ability to use open data partly depends on the availability of open data technologies. however, the actual use of open data technologies has shown mixed results, and there is a paucity of research on the predictors affecting the acceptance and use of open data technologies. a better understanding of these predictors can help policy-makers to determine which policy instruments they can use to increase the acceptance and use of open data technologies. a modified model based on the unified theory of acceptance and use of technology (utaut) is used to empirically determine predictors influencing the acceptance and use of open data technologies. the results show that the predictors performance expectancy, effort expectancy, social influence, facilitating conditions and voluntariness of use together account for 45% of the variability in people's behavioral intention to use open data technologies. except for facilitating conditions, all these predictors significantly influence behavioral intention. our analysis of the predictors that influence the acceptance and use of open data technologies can be used to stimulate the use of open data technologies. the findings suggest that policy-makers should increase the acceptance and use of open data technologies by showing the benefits of open data use, by creating awareness of users that they already use open data, by developing social strategies to encourage people to stimulate each other to use open data, by integrating open data use in daily activities, and by decreasing the effort necessary to use open data technologies.",7,0.29440272627910424
2-S2.0-85090961291,2020,"the digitalization and public crisis responses of small and medium enterprises: implications from a covid-19 survey. the covid-19 outbreak is a global crisis that has placed small and medium enterprises (smes) under huge pressure to survive, requiring them to respond effectively to the crisis. smes have adopted various digital technologies to cope with this crisis. using a data set from a survey with 518 chinese smes, the study examines the relationship between smes’ digitalization and their public crisis responses. the empirical results show that digitalization has enabled smes to respond effectively to the public crisis by making use of their dynamic capabilities. in addition, digitalization can help improve smes’ performance. we propose a theoretical framework of digitalization and crisis responses for smes and present three avenues for future research.",3,0.6434957625819565
2-S2.0-84862779118,2012,"information technology and organizational capabilities: a longitudinal study of the apparel industry. business value of information technology (it) is one of the most important research streams in information systems (is) research. in this study, we follow the resource-based view (rbv) in strategy literature to study how it enables firms to develop new organizational capabilities. using structured content analysis, we have collected longitudinal data from news media for 49 publicly traded apparel firms in the u.s. over the period of 1995 to 2007. the financial data were collected from standard & poor's compustat data. in this research, we study how it assets affect apparel firms' organizational capabilities such as operational capability, customer service, and ability to innovate. the u.s. apparel industry is largely heterogeneous in its use of it and organizational capabilities, and therefore provides a particularly interesting case to investigate the relationship between them. our empirical results show that it can lead to higher level of organizational capabilities. firm financial resources are important in affecting the relationship between it and operational efficiency as well as the relationship between it and customer service. in addition, we find that operational efficiency plays a mediating role in how it affects customer service.",5,0.26845380028254895
2-S2.0-85100864122,2022,"artificial intelligence, robotics, advanced technologies and human resource management: a systematic review. although academic production in intelligent automation (e.g. artificial intelligence, robotics) has grown rapidly, we still lack a comprehensive understanding of the impacts of the utilization of these technologies in human resource management (hrm) at an organizational (firms) and individual (employees) level. this study therefore aims to systematize the academic inputs on intelligent automation so far and to clarify what are its main contributions to and challenges for hrm. in a systematic search of 13,136 potentially relevant studies published in the top hrm, international business (ib), general management (gm) and information management (im) journals, we found 45 articles studying artificial intelligence, robotics and other advanced technologies within hrm settings. results show that intelligent automation technologies constitute a new approach to managing employees and enhancing firm performance, thus offering several opportunities for hrm but also considerable challenges at a technological and ethical level. the impact of these technologies has been identified to concentrate on hrm strategies, namely, job replacement, human-robot/ai collaboration, decision-making and learning opportunities, and hrm activities, namely, recruiting, training and job performance. this study discusses these shifts in detail, along with the main contributions to theory and practice and directions for future research.",2,0.3865048538437565
2-S2.0-76549087323,2010,"strategies for achieving success for innovative versus incremental new services. purpose the purpose of this paper is to examine whether managers should have a different approach for the development of very innovative services from that of incremental new services. design/methodology/approach this paper is based on a largescale survey to examine hotel innovation projects to gain insight about the impact of level of innovativeness on the factors that are linked to new service success and failure. findings the research results show that there are two global success factors regardless of their degree of newness – market attractiveness and strategic human resources management. several other factors, however, are found to influence the outcome of incremental projects, such as: service advantage, empowerment, training of employees, behaviorbased evaluation, tangible quality and marketing synergy. for very innovative new hotel services, market responsiveness and prelaunch activities are found to be related to success. research limitations/implications further research should investigate whether the results are applicable to other countries and other service segments as well as to consider a staff or customer outcome perspective. practical implications managers who design new service development processes that are tied to the key success features in innovative or incremental new service development (nsd) increases the likelihood of success. originality/value the differences in success factors between innovative and incremental new services has not been clearly articulated to date. innovativeness is linked to levels of risk, ambiguity, necessary resources and complexity and this paper shows that firms should have different priorities and approaches when developing new services.",5,0.051739926739926743
2-S2.0-85102291030,2022,"digital transformation as an interaction-driven perspective between business, society, and technology. digital transformation, a term introduced to talk about the various changes in business and society due to the increased usage of digital technologies, has recently gained much attention both in research and in practice. however, an analysis of 41 digital transformation frameworks following a developmental literature review shows that several areas can be expanded upon. we propose a novel framework that deals with the underrepresented areas by consolidating the various concepts found in the literature, explicitly including the role of society, highlighting the evolution over time, and including the drivers of digital transformation that we classified into 23 ‘digital transformation interactions’ across six categories. this novel perspective contributes to our macro-understanding of digital transformation and can be used as a lens for further research to generate fresh insights into unanswered research avenues. ultimately, this paper can be the first step towards a unified understanding of digital transformation.",3,0.4361630218450011
2-S2.0-85092943424,2021,"digitalization and business models: where are we going? a science map of the field. scientific research on digitalization and its impact on business models has been growing exponentially in recent years. this has been particularly evident from 2010 onwards, following a landmark special issue published in long range planning. this article offers an overview of the development of academic literature published between 2010 and 2019 with regards to the relationship between digitalization and business models in 198 peer-reviewed articles. by applying a novel methodological approach to compare results from different bibliometric analyses, such as the analysis of citations, co-citations, bibliographic coupling, and co-occurrences of keywords, we have identified the most influential journals, authors, and articles, as well as three thematic clusters (technological innovation, strategic management, and digital transformation). for each cluster, the most relevant contributions are presented. promising research areas and future research directions are identified to address the existing gaps in knowledge.",3,0.49922170362787727
2-S2.0-85124046364,2022,"ai-employee collaboration and business performance: integrating knowledge-based view, socio-technical systems and organisational socialisation framework. the extant literature has outlined the significance of collaborative intelligence stemming from effective partnership between artificial intelligence (ai) systems and human workers to achieve organisationally valued outcomes. however, there is paucity of research insights on the factors influencing ai-human partnership and its impact on business performance. to bridge this knowledge gap, this paper draws on the knowledge-based view, (kbv) socio-technical systems (sts) and organisational socialisation framework (osf) to develop and validate a novel theoretical model examining the relationships between knowledge sharing, employees’ ai skills, trust, and role clarity in a collaborative working environment to enhance business performance. a primary survey-based research method was used to capture responses from 164 employees in the uk creative industries, and further analysed by employing structural equation modelling technique. our findings will provide managers and the ai community with primary evidence and strategies that will help to develop collaborative intelligence capabilities within the organisations.",6,0.6402336121072232
2-S2.0-85041138632,2018,"established sectors expediting clean technology industries? the norwegian oil and gas sector's influence on offshore wind power. the development and deployment of clean technologies must be accelerated to avoid a more than 2-degree warmer world. redeployment of the vast resources concentrated in established sectors is one possible way to advance cleantech industries. however, prior research on sustainability transitions tends to emphasize competition and conflict between established sectors and cleantech industries. there is thus a need for exploring in more depth how established sectors may positively contribute to cleantech industries. based on the notion of structural overlaps, we propose an extended version of the technological innovation systems framework to study how established sectors influence cleantech industries, and present new conceptual definitions and indicators. we apply the framework to a case study of the relationship between the oil and gas sector and the offshore wind power industry in norway. our empirical results show that the oil and gas sector has several positive influences on offshore wind power enabled by technological overlaps and diversifying firms. however, misaligned informal institutions weaken such influences, manifested as e.g. conflicting priorities and wavering commitment of diversified oil and gas firms to the new industry. we conclude by discussing the usefulness of the proposed framework and the relevance of our findings for policy and further research.",5,0.3067966485374164
2-S2.0-85045470094,2018,"when decision support systems fail: insights for strategic information systems from formula 1. decision support systems (dss) are sophisticated tools that increasingly take advantage of big data and are used to design and implement individual- and organization-level strategic decisions. yet, when organizations excessively rely on their potential the outcome may be decision-making failure, particularly when such tools are applied under high pressure and turbulent conditions. partial understanding and unidimensional interpretation can prevent learning from failure. building on a practice perspective, we study an iconic case of strategic failure in formula 1 racing. our approach, which integrates the decision maker as well as the organizational and material context, identifies three interrelated sources of strategic failure that are worth investigation for decision-makers using dss and big data: (1) the situated nature and affordances of decision-making; (2) the distributed nature of cognition in decision-making; and (3) the performativity of the dss. we outline specific research questions and their implications for firm performance and competitive advantage. finally, we advance an agenda that can help close timely gaps in strategic is research.",1,0.44926850094585025
2-S2.0-84893124112,2014,"business analytics: radical shift or incremental change?. business analytics systems are seen by many to be a growing source of value and competitive advantage for businesses. however, it is not clear if increasingly advanced analytical capabilities create opportunities for radical change in business or just represent an incremental improvement to existing systems. what are the key questions that researchers should be focusing on to improve our understanding of analytics? and are information systems (is) programs teaching students the right things to be successful in this environment? this panel at international conference on information systems (icis) 2012 took stock of technological possibilities, practical experience and leading research to assess the current state and future direction of business analytics. in doing so, it brought together senior researchers and industry representatives to share the leading challenges, opportunities and good practice that they see.",1,0.5076516333923717
2-S2.0-84894610601,2014,"how to combine term clumping and technology roadmapping for newly emerging science & technology competitive intelligence: “problem & solution” pattern based semantic triz tool and case study. competitive technical intelligence addresses the landscape of both opportunities and competition for emerging technologies, as the boom of newly emerging science & technology (nest)—characterized by a challenging combination of great uncertainty and great potential—has become a significant feature of the globalized world. we have been focusing on the construction of a “nest competitive intelligence” methodology that blends bibliometric and text mining methods to explore key technological system components, current r&d emphases, and key players for a particular nest. this paper emphasizes the semantic triz approach as a useful tool to process “term clumping” results to retrieve “problem & solution (p&s)” patterns, and apply them to technology roadmapping. we attempt to extend our approach into nest competitive intelligence studies by using both inductive and purposive bibliometric approaches. finally, an empirical study for dye-sensitized solar cells is used to demonstrate these analyses.",NA,NA
2-S2.0-85030318485,2017,"increasing the effectiveness of procurement decisions: the value of big data in the procurement process. big data are a commonly discussed topic, and their value in marketing and sales has been thoroughly investigated. although some authors have also discussed their relevance to purchasing and supply management, the literature on this topic remains scant. this paper aims to investigate the role of big data in supporting the procurement process and the implementation of procurement practices. the main benefits of such procurement practices for companies are highlighted. by presenting the results of a focus group of procurement professionals and experts and discussing four exploratory case studies (supported by secondary data analysis), the paper addresses 1) how (and in which format) big data affects different activities in the procurement process and 2) which benefits procurement professionals can expect from adopting big data.",1,0.8903634003136703
2-S2.0-85119344211,2021,"an exploratory bibliometric analysis of the birth and emergence of industry 5.0. this study provides an exploratory bibliometric analysis of the emerging literature on industry 5.0, which is a new visionary concept on the future of industry. industry 5.0 has in recent years begun to attract the interest of both practitioners and academics, but this new field can still be considered embryonic and not well documented. therefore, this study aims to map the field and provide a preliminary picture of the emergence and status of the scientific literature on industry 5.0. bibliometric data covering the period from 2015 to 2021 were extracted from the scopus database. bibliometric analyses of overall publication volume and growth trajectory, influential documents, authors, sources and countries are performed. the exploratory analysis provides a preliminary overview of the birth and emergence of this new research area. the results are discussed in relation to theories on the emergence and evolution of new management concepts. the article closes with some speculations about the future trajectory of industry 5.0.",3,0.12362968320393773
2-S2.0-85079735180,2020,"building blocks of successful digital transformation: complementing technology and market issues. strategic transformation is the primary reason why digitalization, artificial intelligence and related changes are on the top of most corporate agendas. currently, many firms have completed the stage of strategy formulation for their digital transformation and are in the phase of strategy implementation. here, many firms face major difficulties, which often result from an emphasis on technology issues at the expense of market-related issues. following the innovation-based view and a conceptual framework of technology push and market pull effects, this conceptual paper presents important building blocks of successful digital transformation. on this basis, it illustrates the typical focus of most firms at present and highlights the limitations of these approaches. to overcome these limitations, several implementation steps are presented. as such, this paper contributes to research into digital transformation and artificial intelligence as well as into managing strategic renewal in light of technological change.",3,0.5491812744105395
2-S2.0-85059282088,2019,"role of big data analytics in developing sustainable capabilities. the purpose of this study is to examine the extent of sustainable capabilities driven by corporate commitment resulting from the integration of big data technologies, green supply chain management, and green human resource management practices, and the extent to which these capabilities can enhance the broader firm performance. the study was also designed to investigate the degree to which green human resource management practices influence the integration of big data technologies with processes and enhance the relationships between green supply chain management practices, both internal and external, as well as their influence on sustainable performance. we used dynamic capabilities theory and proposed a conceptual research model which was tested empirically. the findings of our study establish the influence of big data driven strategies on business growth in terms of sustainable performance by considering internal processes that constitute sustainable capabilities. the study recommends the integration of green supply chain management, green human resource management practices, and big data management to enhance firms’ sustainable capabilities that lead to better sustainable performance.",1,1.1858950372201116
2-S2.0-85085004003,2020,"ai customer service: task complexity, problem-solving ability, and usage intention. artificial intelligence (ai) in the context of customer service, we define as a technology-enabled system for evaluating real-time service scenarios using data collected from digital and/or physical sources in order to provide personalised recommendations, alternatives, and solutions to customers’ enquiries or problems, even very complex ones. we examined, in a banking services context, whether consumers preferred ai or human online customer service applications using an experimental design across three field-based experiments. the results show that, in the case of low-complexity tasks, consumers considered the problem-solving ability of ai to be greater than that of human customer service and were more likely to use ai while, conversely, for high-complexity tasks, they viewed human customer service as superior and were more likely to use it than ai. moreover, we found that perceived problem-solving ability mediated the effects of customers’ service usage intentions (i.e., their preference for ai vs. human) with task complexity serving as a boundary condition. here we discuss our research and the results and conclude by offering practical suggestions for banks seeking to reach customers and engage with them more effectively by leveraging the distinctive features of ai customer service.",2,0.6478050955217991
2-S2.0-39449121370,2008,"using patent information for designing new product and technology: keyword based technology roadmapping. with the rapid change in markets and technologies, it is becoming essential for firms to develop new products constantly. this can most successfully be achieved by using technology roadmaps (trms), which are effective tools for connecting product and technology planning. however, trms generally tend to overstate the qualitative and expert-dependent knowledge rather than incorporating quantitative and objective information. this paper proposes a new approach where patent data are used in a quantitative methodology to support reliable decision-making in roadmapping processes. in this study, text-mining techniques were utilized to extract the relevant information on which portfolio, co-word, and network analyses were carried out. the results were three types of product-technology maps that can be applied to specific roadmapping steps. the suggested approach is expected to yield useful information about roadmapping, and help improve the overall effectiveness and quality of the technique.",NA,NA
2-S2.0-85073750963,2019,"ethical issues in big data analytics: a stakeholder perspective. big data analytics is a fast-evolving phenomenon shaped by interactions among individuals, organizations, and society. however, its ethical implications for these stakeholders remain empirically underexplored and not well understood. we present empirical findings from a delphi study that identified, defined, and examined the key concepts that underlie ethical issues in big data analytics. we then analyze those concepts using stakeholder theory and discourse ethics and suggest ways to balance interactions between individuals, organizations, and society in order to promote the ethical use of big data analytics. our findings inform practitioners and policymakers concerned with ethically using big data analytics and provide a basis for future research.",1,0.3837651555760814
2-S2.0-85065441088,2019,"big data and performance: what can management research tell us?. the special issue focuses on the theory and evidence linking the use of big data related technologies by businesses with their performance. here we connect the papers accepted for the special issue to the overarching theme of big data as an emerging concept within the business management literature. we present two prominent case studies examining the use big data technologies on performance and strategy, followed by a discussion on how themes around big data and performance may be examined from a theoretical perspective. finally, based on a synthesis of papers in the current issue, we discuss the emerging issues and trends within the academic literature, relevant for future research.",1,1.3312475717491314
2-S2.0-79953684264,2011,"how to design and utilize online customer center to support new product concept generation. websites can be effective vehicles for firms to communicate with their customers but the use of websites has been limited to pacifying complaint customers. to better use a website's information, this research presents a framework for extracting customer opinions from websites and transforming them into product specification data. for the purpose, firstly, customer opinions were collected from an online customer center and then transformed into customer needs using text-mining. then, after customers were segmented into several groups based on their needs, relations among their needs were visualized by co-word analysis and product specifications to meet those needs t analyzed by decision tree. lastly, a final target product specification for new products were determined and a target market was identified based on customer profile data. the suggested framework enables to incorporate customer opinions efficiently with new product development processes and to design online customer centers to better collect and analyze useful information.",NA,NA
2-S2.0-85119042535,2022,"a bibliometric review of finance bibliometric papers. as bibliometric approaches are increasingly a focus of literature reviews across different business disciplines, we apply a bibliometric approach to a review of bibliometric studies in finance, assessing 121 bibliometric studies. we identify four literature clusters: studies focusing on assessments of literature in trending topics; analysis of papers that employ emerging econometric techniques; studies grouped around particular fundamental topics such as market dynamics, behavioral finance, and corporate governance; and studies focused on retrospective celebration of single well-known finance journals. we identify which countries, institutions, and scholars have been being particularly influential. results suggest that the field of economics has been more comfortable publishing bibliometric studies than finance. results also identify the mainstream finance journals that are particularly leading in publishing bibliometric studies, with results showing that these journals have particularly high-growing scholarly impact. we conclude that bibliometric studies are an important vehicle for highlighting and motivating emerging scholarship.",5,0.1665736252531222
2-S2.0-85107749159,2021,"understanding ai adoption in manufacturing and production firms using an integrated tam-toe model. this study aims to identify how environmental, technological, and social factors influence the adoption of industry 4.0 in the context of digital manufacturing. the industry 4.0 era has brought a breakthrough in advanced technologies in fields such as nanotechnology, quantum computing, biotechnology, artificial intelligence, robotics, the internet of things, fifth-generation wireless technology, fully autonomous vehicles, 3d printing and so on. in this study, we attempted to identify the socioenvironmental and technological factors that influence the adoption of artificial intelligence embedded technology by digital manufacturing and production organizations. in doing so, the extended technology-organization-environment (toe) framework is used to explore the applicability of industry 4.0. a conceptual model was proposed that used an integrated technology acceptance model (tam)-toe model and was tested using survey-based data collected from 340 employees of small, medium and large organizations. the results highlight that all the relationships, except organizational readiness, organizational compatibility and partner support on perceived ease of use, were found to be significant in the context of digital manufacturing and production organizations. the results further indicated that leadership support acts as a countable factor to moderate such an adoption.",7,0.7647273142559979
2-S2.0-85093662343,2021,"networking to accelerate the pace of sme innovations. this paper investigates how the time to a firm's first innovation affects the continued pace of innovation and how the networking behaviour of the firm moderates this relationship. in doing so, the paper develops a relationship among three constructs: time to innovation, pace of innovation, and networking. we draw on resource accumulation theory and network theories to develop our hypotheses, which are tested on a sample of 203 smes. the results indicate that the innovation pace of a firm depends on the capabilities developed. by developing innovation capabilities at an early age, firms are likely to drive market changes instead of being challenged by them. firms that lag in the innovation process can compensate for this by actively networking for resources and capabilities.",5,0.3580003779314085
2-S2.0-55549101557,2008,"dynamics of open innovation in the food industry. a growing number of chain actors, together with difficulties in single-handedly meeting the heterogeneous needs of customers, end-users and legislators, is driving the food industry to open up to external sources of knowledge in search of successful new products and technologies. empirical evidence of food companies engaging in open innovation remains, however, scarce, as do detailed analyses of related business strategies. we review extant literature on open innovation practices in the food industry and analyze their effects on the sector's innovation capabilities and market outcomes. finally, we draw implications for food innovation and highlight areas where research is needed.",5,0.1160533265184428
2-S2.0-85086115750,2020,"why do people use and recommend m-wallets?. in recent years, mobile wallets (m-wallets), a special form of mobile payment, have garnered much attention in various emerging markets. m-wallets were designed to offer customers swiftness, ease of use, efficiency, effectiveness, transparency, and accessibility. despite these benefits, usage intentions and adoption of m-wallets in most emerging markets have been low, and they have not received widespread acceptance. notably, existing research related to intentions to use (ius) mobile payments has largely focused on developed economies and mobile payments in general. additionally, few studies have examined intentions to recommend (itrs), even though researchers have recognized that word-of-mouth is an important driver of consumer behavior. in the present study, we addressed the lack of specific findings on use and recommendation intentions in the context of m-wallets by conducting a large cross-sectional survey of 1256 smartphone users based on diffusion of innovation theory (doi). results revealed that relative advantage, compatibility, complexity, and observability were significantly associated with participants' intentions toward m-wallets. however, trialability had no association with participants’ intentions to use and recommend m-wallets to others.",7,0.593464363831296
2-S2.0-85102234795,2021,"‘i digitize so i exist’. searching for critical capabilities affecting firms’ digital innovation. taking into account the increasing importance of digitalization to characterize companies’ competitive advantages, and the contextual growing research interest in digital transformation, this paper focuses on dynamic capabilities affecting firms’ digital innovation in terms of creation of new offerings, processes or solutions by using a wide range of digital technologies. by means of quantitative research on a sample of managers of 210 firms in italy, the study performs an ordinary least squares regression to investigate whether and how different knowledge-based capabilities support the process to develop digital innovation, taking into consideration the moderating effect of social media. despite some limitations, essentially due to the geographical focus of the analysis, the paper contributes to better understand the effect of digitalization in the distinguishing context of the italian companies, providing useful insights to rethink firms’ innovation models.",3,0.8138969809483019
2-S2.0-85084254126,2020,"an empirical investigation on how big data analytics influence china smes performance: do product and process innovation matter?. globalization and a keen interest in big data have directed the firms to develop and utilize big data analytics (bda) to bring technological innovation (ti) and enhance firm productivity. using resource-based view theory (rbvt), we intend to predict ti and smes’ performance through bda. therefore, we recruited 312 chinese smes’ officials using survey methods. the proposed model and structural associations were examined in amos. the findings suggest that bda (predictive-and-prescriptive) is positively related to ti (product-and-process) and smes’ performance. moreover, ti (product-and-process) mediates the relationship between bda and smes performance. finally, the study discussion and implications are recorded.",1,0.7770667923405061
2-S2.0-85008716342,2017,"constituents and consequences of smart customer experience in retailing. smart retail technologies have the potential to improve the customer retail experience by providing superior and personalized retail services. however, when shoppers have to deal with technologically sophisticated retail services, concerns arise regarding the customers' adoption and their psychological reactions towards smart retail technologies. this study explores the factors which constitute customers' experience with the smart retail technologies and examines an innovative construct (i.e. smart customer experience) in retailing. the development of a conceptual model explores smart customer experiences and their consequences on smart technology, customer, and retailer-level outcomes. guided by technology adoption research, this research examines the relationships between smart customer experience, customer satisfaction, perceived risk, behavioral intentions, word-of-mouth intentions, stickiness to retail store, shopping effectiveness, and consumer well-being. this study uses a multi-phased research approach. findings indicate that smart customer experience directly enhances satisfaction and reduces perceived risk towards smart retail technologies. customer satisfaction increases behavioral intentions, word-of-mouth intentions, stickiness to retailer, shopping effectiveness, and customer well-being. perceived risk reduces behavioral intentions, word-of-mouth intentions, shopping effectiveness, and stickiness to retailer. finally, customer satisfaction and perceived risk both mediate the relationships between smart customer experience and outcome variables.",7,0.4660460025370556
